id,price_doc
7153,1.365178078171612e+242
219,inf
467,5.3315043326624785e+163
4171,1.0143334370780744e+182
4622,1.099179173894996e+113
4635,7.590752453620253e+85
6872,inf
8464,inf
2752,inf
3212,1.8868483755650227e+236
5154,1.235319951044423e+32
7228,1.5523313137987438e+30
1116,8.817599897951316e+180
6859,1.815400104599574e+35
8294,inf
1723,5.502706687471481e+97
3719,inf
4395,inf
7279,4.408128482430023e+30
825,2.427711206709481e+99
1123,7.312175971002712e+274
3591,6.841077555881601e+48
4088,7.638877837967067e+209
5144,7.685452001146546e+53
2073,inf
5190,7.25803518293252e+151
675,5.9868294448661905e+112
2376,7.908792853663007e+152
2688,inf
3732,inf
4250,inf
4361,inf
4846,inf
5068,1.4045989494214258e+138
7870,1.8511376594122914e+45
7974,inf
823,2.2487710777844576e+222
4462,2.436615591845309e+134
569,9.658756856144795e+99
7367,4.3078582620376214e+144
2437,6.162748790163633e+56
2585,2.831150301880306e+26
5457,inf
7691,inf
145,3.536344103878929e+21
2609,8.420460430673113e+99
7288,4.339300526213872e+63
1748,4.011737345283063e+119
2102,8.910151204670497e+74
2652,2.0727190601282911e+68
2867,inf
3090,2.529818888837309e+163
3864,1.45432825052429e+104
8241,8.586759608078542e+172
770,3.034683769244617e+22
1066,inf
2041,9.884987786982254e+205
3249,1.1967314337093743e+22
75,1.4307972343585181e+44
8485,2.865412781779002e+37
9077,2.670839772108149e+54
474,4.967971739842235e+220
6139,inf
6971,2.8299079200603504e+164
4805,inf
5834,inf
5894,3.8828588819529305e+52
7564,inf
8615,inf
694,8.985493387427631e+166
1393,inf
3073,2.7302230283365868e+65
3798,1.2383559050492661e+181
4070,5.4341210363575146e+104
4479,872458051.5428145
7363,inf
7767,1.0194678298145824e+301
529,inf
2518,1.0490140162027786e+288
3875,7.48584795653649e+158
5332,4.367695761898427e+105
6247,inf
7534,inf
7788,1.9571559143291696e+62
725,4.016726586012277e+144
4962,inf
6896,6.537696975533983e+151
1388,3981306592.0295854
3067,5.049798694760339e+129
4255,9.57010696779525e+185
5833,inf
1075,1.8280268714888382e+165
6245,6.846888493850491e+70
205,7.110170935764713e+187
256,inf
3432,518348724.7563498
4718,inf
6057,inf
715,7.833364312297582e+31
1359,2.962199712729974e+240
1657,2.1600958135141204e+119
1701,inf
4627,inf
5645,1.5098856008712279e+56
295,4.2335665969397264e+94
1451,1.0202063914740468e+122
2983,inf
4053,1.6870728864982157e+86
5103,9.131949531118306e+140
7432,1.500884062513764e+34
8117,3.1613514907709073e+265
2010,8.098838074492441e+48
4426,2.4892948892956686e+121
8218,inf
8320,7.903208603930911e+242
7919,1.0696765956635036e+66
1615,6.356063574332462e+206
1814,1.943042786913036e+88
2954,6.19525936913333e+24
5008,7.746260203961554e+224
7179,1.578511989641564e+145
4960,3.9993729964160346e+20
9004,2.2051932303462435e+81
1852,1.668861363585218e+223
2356,2.5972286788975404e+130
6776,6.30423441929605e+79
7954,inf
5093,7.630249625757774e+125
1084,3.1031204907271034e+110
5540,1.3310134032294293e+171
7692,inf
7738,8.396376302776636e+139
7863,1.3266083566256013e+117
1607,inf
6588,inf
8161,inf
2624,4.4393688942271954e+64
5939,2.1131206903482912e+191
7369,2.1024968935048284e+35
7871,4.836798903602265e+192
41,inf
83,1.8175862899012082e+44
1909,2.3062527961424958e+254
4803,2.2510488054533128e+125
7131,inf
6,inf
839,inf
1719,inf
4603,47976195359.89475
7090,6.043230848265777e+130
2540,inf
3648,inf
5638,5.275004056697511e+174
6225,3.4564176149106135e+120
1704,inf
2424,8.411743749046086e+57
4199,1.8628698650135306e+34
3611,inf
4406,inf
4873,2.770082319064865e+80
8304,1.389868309219276e+66
406,inf
2229,8.08101864515205e+31
5360,2.353321126516415e+160
6048,6.3434594478615865e+75
6932,inf
212,8.080910160912304e+144
589,6.361425935621702e+101
2217,1.9256573121305633e+194
7397,inf
3662,19645675288968.168
5076,2.9245720165432106e+184
7023,4.032525019163799e+215
8288,6.349236819720835e+301
1061,287408127.26674145
1745,1.475618452647274e+223
3963,inf
4854,1.4159707474053866e+141
6072,2.04526802220139e+40
7374,inf
8296,2.4365804637830917e+44
2462,1.1408843276812594e+45
3883,7.443782145135961e+181
5720,inf
7810,8.9103396723595e+149
349,inf
1678,3.019554231219991e+86
4957,3.988691307137213e+62
4965,7.085513265601082e+134
352,inf
1376,2.078408520680504e+48
1975,9.091389561508407e+123
3681,1.0991573088623265e+273
3853,1.0297136542345654e+173
4075,inf
4700,inf
6237,1.8805483302436625e+78
6240,2.8575427471655064e+61
7240,2.7414857513962875e+38
7308,1.016874059812082e+199
8281,2.906312574742941e+121
8822,2.4022789192181722e+67
1320,4.429675212583284e+40
3159,7.336501963517162e+172
2721,8.865859930449342e+118
6605,6.867134861576395e+223
4282,9.773545076389825e+181
5935,inf
6155,inf
4907,2.5998963493235724e+36
6630,inf
424,3.8408715863109504e+118
695,3.247400719806864e+25
1858,1.4353160479463573e+48
2019,4.84337586872809e+74
4961,2.007408623158548e+173
3841,5.983192900145674e+38
4413,inf
4659,1.0598540362319313e+39
5215,1507887459.2187462
8414,9.980398920089609e+110
1039,3.8669165847538746e+111
236,2.508342072340531e+164
655,4.989621702171384e+108
2485,inf
2859,inf
5003,4.761434529485048e+290
5416,7.114770677802377e+210
6437,5.815027425824015e+31
6462,1.0658869364950299e+30
8575,9.335460110625004e+31
9065,2.4039738621566645e+108
2049,inf
2893,2.7344341389787167e+103
5732,3.483626741023314e+33
3830,3.959622673345617e+96
4606,8.39809753852991e+62
8647,5.373804579018076e+132
4711,1.7761249307574052e+242
3137,3.0882354801110842e+134
3748,inf
3911,3.362180691003433e+138
4076,inf
5094,3.189501635330889e+284
8761,1.9226283201846225e+280
7972,6.099947227795317e+96
8145,4.435277289820018e+69
45,1.1725602653423132e+147
2399,6.0916151080151155e+34
2634,1.8979242874568137e+82
318,inf
2641,inf
697,1.251562009257381e+216
1063,inf
3123,4.407382980437606e+32
8686,inf
989,inf
2381,8635913699.767326
6829,inf
7292,8.675969411711749e+115
7688,480893937247.48956
8925,83993656028.45647
2274,7288815423.537967
2892,13597135875.522854
3016,1.370209212827756e+45
3383,inf
3425,1.069305683028969e+198
3448,20538430344.09935
4817,inf
8989,46533388160.85299
1523,1.0684273781982053e+102
2181,4.6100191167820916e+20
4723,inf
5421,2634397273.8421607
5441,inf
6165,11911218575.421558
6213,6.209835141041272e+212
8981,2.08151568387998e+47
3125,1045773735.3812952
3131,1197093983.20608
4303,2.0725969000882326e+175
5508,inf
253,inf
5350,2.9850483516826096e+139
6482,2.7608652386611464e+33
8192,9.665405391145896e+65
1099,4.320824249864916e+23
3638,1.4664627073026226e+19
4709,4.467459717281799e+29
4886,1.242705583168517e+47
5298,82322524292.94713
6071,157354459885.31442
6602,3.082010012839405e+46
8587,7.269040378798985e+227
4488,1.0944509756622432e+173
5700,inf
7108,1.7085460092116512e+58
1786,405113146.55730855
4098,1.779395213093987e+125
5367,inf
5494,8.031919185913444e+21
6070,4.5822444247498185e+260
7057,1.2258187314136399e+261
8651,2765808018.503085
8935,1.5715176021179454e+112
891,4.685150362671229e+269
3314,15207396106200.594
5450,inf
6467,1.3436648172438051e+20
9060,1162579399287.6118
6663,7.26411820373717e+27
6905,2.120841665532228e+22
2374,2.360608601386115e+172
2786,2.9357842340512805e+68
3164,3.505694034992804e+295
3973,4.0941680754252526e+274
8921,1238425553911.0977
3985,4.126936119602205e+227
4325,2.641919090899949e+19
5411,1.2195021585130202e+203
5892,8.362672745950122e+267
6968,1.4526267440695858e+47
7556,31719939197.39588
5080,2.3983301582658223e+173
7114,2916222281.790378
7373,1.476823295111757e+48
616,4.468869977207515e+262
1830,1.4048571546557678e+181
3237,3.2849815268170838e+56
4188,3.741022019174743e+45
4903,9.864335930044e+180
6077,inf
7342,7.024795626023191e+30
450,110490035.19459465
2707,8.722716442763905e+97
3727,inf
3952,2.090554191232279e+215
4394,inf
4733,2.875890997697322e+150
6711,1.7625824600120464e+22
2578,inf
2997,15661705478.725761
5500,inf
8203,6790454717.235749
8588,929047378988.9214
5114,inf
7852,5.702114146228397e+22
478,5.8202922518433325e+113
1262,inf
1267,5.553443596480954e+53
3668,7.439454193781435e+23
4212,inf
4868,1.449935333745421e+115
6933,inf
7116,2.453444229289868e+22
8560,3.117073877821824e+124
95,1.24581084551166e+30
554,inf
822,1.0294528848005452e+82
1193,2.996915256047984e+20
3214,inf
4163,2461049493.656069
6819,1.8391861266787644e+22
8910,89341272020.82014
2559,3.9970345444386355e+96
2987,5.054398955297534e+214
4322,2.134861109701825e+19
4913,8.05930728357659e+45
5296,inf
5447,8.395697211287661e+21
8481,1.1417584045876239e+47
1710,inf
1857,1.1729111811109143e+114
6884,1.9957422514209426e+166
3861,753653279.9738989
5173,2.800463219400363e+105
5509,78027361253.86275
7651,2.9026890334910238e+38
8308,64328888833.01861
8371,8.000428668338484e+186
9008,4.027572995446362e+104
210,inf
608,3.459588030336265e+40
3413,8.243656668898021e+76
8692,2.0110493943081639e+211
2411,inf
3192,3.7843487400093183e+114
6943,2.3925872908005304e+241
6951,18479145330.85383
8740,2.1851932832542033e+216
8918,2.895394947607966e+214
8975,7.617142667769175e+174
1160,inf
2103,5100765098668.143
2343,9.767939512048193e+290
2685,6.5965491399228505e+78
3378,8.997069266077635e+124
4306,31925195916.694706
5375,1838257509.171737
5437,100522990403.3958
49,1520117955.9512618
884,2.3081905934336786e+86
1793,96706292935.8233
1853,5855544054.757833
3487,7.90274258416688e+288
4923,6.25155064402074e+45
9071,3.4515416333346405e+121
299,1862904000.385548
566,1.4555786197953526e+19
1416,3.827436693910525e+19
2784,9.482304804104596e+189
5111,4.350305235436062e+19
6684,226811715338.34558
8336,inf
3478,1148073231.8724566
3609,inf
4237,350069169.3474433
4368,inf
5257,4496167139.605045
6645,inf
340,1.2149668002520266e+174
598,1.3642933120151087e+20
785,2565267996.038292
1537,135506452.79653618
3391,4.279536691253471e+114
3873,3.7806829455059456e+131
4311,43581540957.73193
5124,inf
6590,6.496545065548957e+198
7710,3.291174094100081e+84
392,1717893231784.9517
843,145262689.08627853
1735,1.4839173549319911e+181
2008,8.316795927631079e+44
3842,7.591326101573575e+28
4128,25579068143.74755
7951,inf
2724,2.7371919761305457e+114
4065,2.8891591059742818e+20
4726,inf
4816,8.377417603767708e+142
6069,1.351164370437886e+21
7065,1.7925129430045106e+22
7545,2.103865540628813e+20
8046,1.1018220031402643e+119
8765,inf
207,1.5885264474088773e+30
747,2.122825408874453e+19
4454,3.571192335298185e+20
4532,2.1033409521018822e+226
5337,inf
5519,4941428159.191646
6399,6.315141974519995e+275
7808,2.0123674934441472e+45
491,1.8376521640173967e+19
2145,3.0303622457962526e+124
