id,price_doc
1828,4756391.211184672
2214,5389697.476283012
2785,3943186.640558553
4082,12929213.51668743
4276,5063152.1532461485
6570,6501216.337350737
8274,5063152.1532461485
225,4468215.975051153
708,5737303.163241297
2034,4197500.3938479675
3191,8886109.520507872
6761,4468215.975051153
7793,14650718.428953517
1592,5389697.476283012
3601,5737303.163241297
4432,5737303.163241297
5809,4197500.3938479675
7756,5737303.163241297
8002,4468215.975051153
1283,4756391.211184672
2384,3704280.9786653533
2611,4756391.211184672
3599,5063152.1532461485
4314,3943186.640558553
6090,4468215.975051153
6582,5063152.1532461485
681,4756391.211184672
1950,7841964.010372585
5312,5737303.163241297
6571,8886109.520507872
7198,5389697.476283012
922,3479849.879102782
4372,5389697.476283012
5239,4756391.211184672
7590,3479849.879102782
8521,4468215.975051153
1813,3943186.640558553
2562,3704280.9786653533
3130,7366843.36887022
7182,3943186.640558553
8342,4197500.3938479675
120,3704280.9786653533
2991,6107327.490896726
3134,6107327.490896726
4388,6107327.490896726
4855,6107327.490896726
1181,6920508.83183058
3919,3943186.640558553
8725,3943186.640558553
233,5063152.1532461485
292,7366843.36887022
1053,5063152.1532461485
1311,4756391.211184672
5318,3269016.3724721107
1028,7366843.36887022
3013,5063152.1532461485
3650,4468215.975051153
4997,5389697.476283012
5432,4756391.211184672
7423,4468215.975051153
7888,5389697.476283012
8367,3943186.640558553
8491,5063152.1532461485
3614,5063152.1532461485
7573,5737303.163241297
5623,5737303.163241297
5781,8886109.520507872
9062,4756391.211184672
470,6501216.337350737
4301,7366843.36887022
4455,6501216.337350737
7132,4756391.211184672
8649,6501216.337350737
885,4756391.211184672
5890,6501216.337350737
8502,5737303.163241297
8948,5063152.1532461485
110,5063152.1532461485
777,4756391.211184672
7641,9459214.410412326
8160,12145872.008893792
8545,4197500.3938479675
8917,4756391.211184672
3327,5063152.1532461485
5946,6920508.83183058
6945,4756391.211184672
1013,4468215.975051153
4564,6920508.83183058
6751,6501216.337350737
1095,5389697.476283012
1392,4197500.3938479675
1908,4756391.211184672
3088,6501216.337350737
3661,6501216.337350737
141,5737303.163241297
425,6501216.337350737
1547,6107327.490896726
6026,7841964.010372585
8500,7366843.36887022
2865,6501216.337350737
3274,3704280.9786653533
4172,4468215.975051153
4414,10069281.390094347
5194,12929213.51668743
6637,4756391.211184672
1204,4197500.3938479675
4069,4756391.211184672
5363,3943186.640558553
6783,6501216.337350737
7083,7841964.010372585
7445,5063152.1532461485
8982,4468215.975051153
1911,6107327.490896726
2753,3943186.640558553
5210,5063152.1532461485
7230,13763076.21117412
8178,5063152.1532461485
2331,6107327.490896726
2605,4468215.975051153
4022,8347727.30056935
7049,5737303.163241297
8526,5737303.163241297
9080,6107327.490896726
257,6501216.337350737
3840,3943186.640558553
4902,5389697.476283012
1969,4756391.211184672
6303,16601439.057234775
8506,4197500.3938479675
782,5737303.163241297
1837,5063152.1532461485
5428,4756391.211184672
7249,5389697.476283012
8406,4468215.975051153
137,6920508.83183058
1798,6501216.337350737
2320,5063152.1532461485
3802,5737303.163241297
5284,4197500.3938479675
7753,4756391.211184672
7943,4756391.211184672
2117,4756391.211184672
2169,4756391.211184672
2875,4197500.3938479675
3290,6501216.337350737
5431,4468215.975051153
6228,3704280.9786653533
8991,5063152.1532461485
2317,6920508.83183058
2711,7841964.010372585
5963,6920508.83183058
7262,5737303.163241297
1850,5063152.1532461485
3639,5063152.1532461485
5474,4756391.211184672
6623,6107327.490896726
6851,5063152.1532461485
8054,4756391.211184672
8077,5063152.1532461485
8377,4197500.3938479675
214,4468215.975051153
2329,4756391.211184672
6162,5389697.476283012
6258,5389697.476283012
6890,6501216.337350737
314,5063152.1532461485
538,4468215.975051153
2045,5063152.1532461485
5181,3943186.640558553
348,4468215.975051153
7769,4756391.211184672
8375,11409990.763828445
1264,4756391.211184672
4382,5389697.476283012
6434,12145872.008893792
6628,5389697.476283012
7672,4756391.211184672
7858,5737303.163241297
1877,7841964.010372585
7694,5063152.1532461485
8021,4468215.975051153
8713,4756391.211184672
1528,5389697.476283012
1889,8886109.520507872
3133,5063152.1532461485
4090,3704280.9786653533
1439,5389697.476283012
2251,7841964.010372585
3654,8347727.30056935
7589,5389697.476283012
7925,5737303.163241297
134,7841964.010372585
935,5737303.163241297
1466,6107327.490896726
3315,3479849.879102782
5391,12145872.008893792
6336,4468215.975051153
7276,6107327.490896726
7995,5389697.476283012
8616,6107327.490896726
1893,3943186.640558553
3281,5737303.163241297
4747,4197500.3938479675
6809,5063152.1532461485
6939,3943186.640558553
7644,5063152.1532461485
1871,6107327.490896726
2416,4756391.211184672
2718,4468215.975051153
6533,4197500.3938479675
7232,4468215.975051153
8422,5737303.163241297
8828,6107327.490896726
90,5389697.476283012
2390,5063152.1532461485
2871,3943186.640558553
4492,8347727.30056935
5133,5389697.476283012
5794,4197500.3938479675
3718,7841964.010372585
119,6501216.337350737
8436,8886109.520507872
1385,5389697.476283012
2787,4756391.211184672
131,6501216.337350737
1050,5737303.163241297
1209,6920508.83183058
3181,5063152.1532461485
6064,4468215.975051153
2480,6920508.83183058
9066,5737303.163241297
270,8347727.30056935
3435,6107327.490896726
2948,6501216.337350737
7330,5389697.476283012
7802,6107327.490896726
8858,4468215.975051153
631,5389697.476283012
7605,5063152.1532461485
8053,5063152.1532461485
312,5063152.1532461485
673,4756391.211184672
1438,5063152.1532461485
7305,5063152.1532461485
8355,5063152.1532461485
1920,6107327.490896726
7746,5063152.1532461485
2968,3943186.640558553
3612,8347727.30056935
3724,4756391.211184672
4438,3943186.640558553
5511,4468215.975051153
6017,5737303.163241297
2581,3943186.640558553
6641,4468215.975051153
7577,3943186.640558553
8310,5737303.163241297
167,4468215.975051153
3297,6107327.490896726
6941,4468215.975051153
7676,8347727.30056935
1327,3479849.879102782
4050,4468215.975051153
879,9459214.410412326
3562,6107327.490896726
6525,5737303.163241297
8224,3704280.9786653533
7343,3704280.9786653533
8035,4756391.211184672
660,5389697.476283012
1001,5389697.476283012
2082,4468215.975051153
2776,6107327.490896726
3298,4756391.211184672
4552,5737303.163241297
5773,6107327.490896726
7970,6107327.490896726
2986,5389697.476283012
5573,3479849.879102782
6451,5063152.1532461485
3993,5389697.476283012
4487,4756391.211184672
7398,4756391.211184672
7722,5063152.1532461485
744,4468215.975051153
3854,5737303.163241297
4496,5389697.476283012
4499,4468215.975051153
8389,3943186.640558553
8498,4756391.211184672
769,4468215.975051153
3490,6107327.490896726
5058,4468215.975051153
5601,3269016.3724721107
6029,5737303.163241297
9039,4468215.975051153
6146,8347727.30056935
1795,4197500.3938479675
3670,5389697.476283012
6301,4197500.3938479675
3213,4468215.975051153
6575,4756391.211184672
6137,4756391.211184672
9111,5389697.476283012
2702,7366843.36887022
3816,10069281.390094347
5062,5389697.476283012
6013,6920508.83183058
6554,4756391.211184672
6633,3704280.9786653533
8329,4468215.975051153
1982,4468215.975051153
2629,4468215.975051153
4014,3704280.9786653533
7757,4197500.3938479675
2200,5063152.1532461485
3108,5063152.1532461485
8402,3943186.640558553
3916,3269016.3724721107
5095,4468215.975051153
6056,5737303.163241297
8199,5063152.1532461485
1304,3479849.879102782
4421,4468215.975051153
183,6107327.490896726
2065,5389697.476283012
2285,4197500.3938479675
2888,5737303.163241297
4342,8347727.30056935
7282,5063152.1532461485
2254,6107327.490896726
2686,3704280.9786653533
2984,6107327.490896726
5810,5389697.476283012
3799,7841964.010372585
4568,5063152.1532461485
7362,3943186.640558553
8456,5063152.1532461485
8623,4468215.975051153
9112,5389697.476283012
6988,4468215.975051153
7040,4756391.211184672
34,5737303.163241297
8369,6920508.83183058
454,3943186.640558553
2020,4756391.211184672
4996,5737303.163241297
7833,5389697.476283012
8186,4197500.3938479675
1961,6501216.337350737
4187,5737303.163241297
462,9459214.410412326
2172,5063152.1532461485
7822,4197500.3938479675
8985,6501216.337350737
2675,4468215.975051153
6726,6920508.83183058
1124,10069281.390094347
1578,3704280.9786653533
2140,3269016.3724721107
3338,6107327.490896726
4648,4468215.975051153
5026,4756391.211184672
9135,4756391.211184672
648,4197500.3938479675
2874,5063152.1532461485
4324,3704280.9786653533
4671,4756391.211184672
7160,6501216.337350737
7749,6107327.490896726
8926,7366843.36887022
8998,4468215.975051153
772,6501216.337350737
6012,3704280.9786653533
7156,6501216.337350737
7400,4756391.211184672
445,3943186.640558553
826,6107327.490896726
3763,6501216.337350737
5382,5389697.476283012
361,4197500.3938479675
377,4756391.211184672
568,4197500.3938479675
5911,6107327.490896726
6729,5737303.163241297
1007,5063152.1532461485
5172,4197500.3938479675
1638,4756391.211184672
3172,5737303.163241297
5090,4468215.975051153
7517,5737303.163241297
7582,3943186.640558553
7924,4756391.211184672
5651,5389697.476283012
7877,4756391.211184672
8896,4197500.3938479675
1390,3704280.9786653533
2435,5737303.163241297
4930,4756391.211184672
7614,4468215.975051153
8497,12145872.008893792
2782,3943186.640558553
6379,4197500.3938479675
7765,4468215.975051153
2133,3943186.640558553
3105,7841964.010372585
4667,3269016.3724721107
5947,8347727.30056935
6397,5389697.476283012
8562,5389697.476283012
7554,3704280.9786653533
621,4468215.975051153
1487,4197500.3938479675
2421,5063152.1532461485
2606,5389697.476283012
3878,3943186.640558553
4251,3269016.3724721107
4256,3704280.9786653533
5706,5389697.476283012
5950,5737303.163241297
7438,3704280.9786653533
8302,4197500.3938479675
9115,5389697.476283012
1463,3704280.9786653533
2662,6107327.490896726
4004,5063152.1532461485
4685,11409990.763828445
5694,6107327.490896726
7050,3269016.3724721107
7654,5063152.1532461485
8183,6501216.337350737
2168,4468215.975051153
2651,5063152.1532461485
4767,5389697.476283012
4825,5389697.476283012
6946,5737303.163241297
7014,5063152.1532461485
7088,6501216.337350737
4207,4197500.3938479675
4674,4756391.211184672
7510,5737303.163241297
149,7366843.36887022
1079,6501216.337350737
7661,6501216.337350737
8283,4197500.3938479675
8816,4756391.211184672
9068,4197500.3938479675
276,5737303.163241297
1488,10069281.390094347
2505,5389697.476283012
7153,4756391.211184672
219,10069281.390094347
467,5389697.476283012
4171,5389697.476283012
4622,4756391.211184672
4635,7366843.36887022
6872,13763076.21117412
8464,6920508.83183058
2752,12929213.51668743
3212,6501216.337350737
5154,3943186.640558553
7228,5389697.476283012
1116,6501216.337350737
6859,4756391.211184672
8294,4468215.975051153
1723,5389697.476283012
3719,6920508.83183058
4395,10718694.309534613
7279,4197500.3938479675
825,5063152.1532461485
1123,4197500.3938479675
3591,6920508.83183058
4088,5063152.1532461485
5144,7841964.010372585
2073,10718694.309534613
5190,5737303.163241297
675,4468215.975051153
2376,6920508.83183058
2688,5063152.1532461485
3732,8347727.30056935
4250,6920508.83183058
4361,6107327.490896726
4846,6501216.337350737
5068,4756391.211184672
7870,4197500.3938479675
7974,8886109.520507872
823,6920508.83183058
4462,5063152.1532461485
569,6107327.490896726
7367,5389697.476283012
2437,5737303.163241297
2585,6501216.337350737
5457,7366843.36887022
7691,17672139.95098341
145,7841964.010372585
2609,5737303.163241297
7288,4197500.3938479675
1748,4756391.211184672
2102,4756391.211184672
2652,4468215.975051153
2867,6501216.337350737
3090,4756391.211184672
3864,5063152.1532461485
8241,5737303.163241297
770,3479849.879102782
1066,6107327.490896726
2041,4756391.211184672
3249,5389697.476283012
75,5737303.163241297
8485,4197500.3938479675
9077,6501216.337350737
474,7841964.010372585
6139,4756391.211184672
6971,5737303.163241297
4805,6920508.83183058
5834,5389697.476283012
5894,4468215.975051153
7564,7841964.010372585
8615,6920508.83183058
694,5389697.476283012
1393,7366843.36887022
3073,7366843.36887022
3798,4468215.975051153
4070,4468215.975051153
4479,4756391.211184672
7363,4468215.975051153
7767,3943186.640558553
529,4756391.211184672
2518,4468215.975051153
3875,8886109.520507872
5332,4756391.211184672
6247,5389697.476283012
7534,5063152.1532461485
7788,6107327.490896726
725,6501216.337350737
4962,7841964.010372585
6896,3943186.640558553
1388,3943186.640558553
3067,4756391.211184672
4255,8886109.520507872
5833,5389697.476283012
1075,4468215.975051153
6245,6501216.337350737
205,5737303.163241297
256,6107327.490896726
3432,3269016.3724721107
4718,4468215.975051153
6057,5063152.1532461485
715,4197500.3938479675
1359,8347727.30056935
1657,3479849.879102782
1701,4756391.211184672
4627,12929213.51668743
5645,3704280.9786653533
295,5389697.476283012
1451,3269016.3724721107
2983,4468215.975051153
4053,4197500.3938479675
5103,6107327.490896726
7432,4468215.975051153
8117,5389697.476283012
2010,4197500.3938479675
4426,4756391.211184672
8218,6501216.337350737
8320,4756391.211184672
7919,6501216.337350737
1615,7841964.010372585
1814,3704280.9786653533
2954,4468215.975051153
5008,5063152.1532461485
7179,5737303.163241297
4960,6107327.490896726
9004,3943186.640558553
1852,4756391.211184672
2356,4197500.3938479675
6776,3943186.640558553
7954,6920508.83183058
5093,5389697.476283012
1084,5389697.476283012
5540,5389697.476283012
7692,5737303.163241297
7738,4468215.975051153
7863,4197500.3938479675
1607,5063152.1532461485
6588,6501216.337350737
8161,5737303.163241297
2624,3704280.9786653533
5939,5389697.476283012
7369,3943186.640558553
7871,4197500.3938479675
41,6107327.490896726
83,4197500.3938479675
1909,5737303.163241297
4803,4468215.975051153
7131,9459214.410412326
6,7841964.010372585
839,10718694.309534613
1719,6501216.337350737
4603,3943186.640558553
7090,4756391.211184672
2540,4756391.211184672
3648,5389697.476283012
5638,4197500.3938479675
6225,3479849.879102782
1704,4756391.211184672
2424,4197500.3938479675
4199,4197500.3938479675
3611,4756391.211184672
4406,3943186.640558553
4873,6107327.490896726
8304,5063152.1532461485
406,6107327.490896726
2229,5063152.1532461485
5360,4468215.975051153
6048,6501216.337350737
6932,6107327.490896726
212,3943186.640558553
589,3943186.640558553
2217,5389697.476283012
7397,5737303.163241297
3662,4468215.975051153
5076,3943186.640558553
7023,3704280.9786653533
8288,4197500.3938479675
1061,4197500.3938479675
1745,4468215.975051153
3963,11409990.763828445
4854,3704280.9786653533
6072,4468215.975051153
7374,7841964.010372585
8296,3704280.9786653533
2462,3704280.9786653533
3883,5389697.476283012
5720,4468215.975051153
7810,3943186.640558553
349,6107327.490896726
1678,5063152.1532461485
4957,4756391.211184672
4965,4756391.211184672
352,6501216.337350737
1376,5737303.163241297
1975,3943186.640558553
3681,4756391.211184672
3853,6501216.337350737
4075,4756391.211184672
4700,8347727.30056935
6237,4468215.975051153
6240,4197500.3938479675
7240,4468215.975051153
7308,3943186.640558553
8281,5737303.163241297
8822,4756391.211184672
1320,3943186.640558553
3159,3943186.640558553
2721,6107327.490896726
6605,5063152.1532461485
4282,5389697.476283012
5935,6107327.490896726
6155,8347727.30056935
4907,5389697.476283012
6630,5063152.1532461485
424,3704280.9786653533
695,4468215.975051153
1858,3479849.879102782
2019,4756391.211184672
4961,4756391.211184672
3841,4197500.3938479675
4413,6107327.490896726
4659,3943186.640558553
5215,5063152.1532461485
8414,6501216.337350737
1039,4468215.975051153
236,3943186.640558553
655,4756391.211184672
2485,5063152.1532461485
2859,6501216.337350737
5003,4756391.211184672
5416,5737303.163241297
6437,7366843.36887022
6462,5737303.163241297
8575,6107327.490896726
9065,5063152.1532461485
2049,4197500.3938479675
2893,3704280.9786653533
5732,5737303.163241297
3830,5737303.163241297
4606,6920508.83183058
8647,5389697.476283012
4711,4756391.211184672
3137,5063152.1532461485
3748,8347727.30056935
3911,4756391.211184672
4076,9459214.410412326
5094,9459214.410412326
8761,6501216.337350737
7972,5063152.1532461485
8145,4468215.975051153
45,4468215.975051153
2399,5063152.1532461485
2634,5063152.1532461485
318,5063152.1532461485
2641,5389697.476283012
697,4468215.975051153
1063,6920508.83183058
3123,6501216.337350737
8686,6501216.337350737
989,5063152.1532461485
2381,3704280.9786653533
6829,6920508.83183058
7292,4197500.3938479675
7688,3943186.640558553
8925,4756391.211184672
2274,3943186.640558553
2892,4468215.975051153
3016,4468215.975051153
3383,4468215.975051153
3425,4197500.3938479675
3448,3704280.9786653533
4817,4468215.975051153
8989,3479849.879102782
1523,5389697.476283012
2181,5063152.1532461485
4723,6107327.490896726
5421,3704280.9786653533
5441,3943186.640558553
6165,4468215.975051153
6213,5063152.1532461485
8981,4468215.975051153
3125,4756391.211184672
3131,4197500.3938479675
4303,7841964.010372585
5508,6920508.83183058
253,5389697.476283012
5350,6107327.490896726
6482,3704280.9786653533
8192,4756391.211184672
1099,3479849.879102782
3638,3704280.9786653533
4709,4756391.211184672
4886,5063152.1532461485
5298,3943186.640558553
6071,4468215.975051153
6602,4468215.975051153
8587,6501216.337350737
4488,8347727.30056935
5700,7841964.010372585
7108,5063152.1532461485
1786,4468215.975051153
4098,7366843.36887022
5367,27371146.346616127
5494,4756391.211184672
6070,4756391.211184672
7057,5737303.163241297
8651,2710109.589616963
8935,5737303.163241297
891,4197500.3938479675
3314,4197500.3938479675
5450,5063152.1532461485
6467,3704280.9786653533
9060,4468215.975051153
6663,3943186.640558553
6905,4468215.975051153
2374,7841964.010372585
2786,6107327.490896726
3164,3943186.640558553
3973,6107327.490896726
8921,3704280.9786653533
3985,4756391.211184672
4325,4197500.3938479675
5411,4197500.3938479675
5892,4756391.211184672
6968,5063152.1532461485
7556,3943186.640558553
5080,6920508.83183058
7114,4756391.211184672
7373,5737303.163241297
616,6920508.83183058
1830,7366843.36887022
3237,5737303.163241297
4188,4197500.3938479675
4903,4197500.3938479675
6077,6501216.337350737
7342,5737303.163241297
450,5063152.1532461485
2707,6501216.337350737
3727,12145872.008893792
3952,5737303.163241297
4394,8347727.30056935
4733,5389697.476283012
6711,4468215.975051153
2578,6107327.490896726
2997,3704280.9786653533
5500,5389697.476283012
8203,5063152.1532461485
8588,5063152.1532461485
5114,10718694.309534613
7852,2391663.2009986816
478,4197500.3938479675
1262,5389697.476283012
1267,4468215.975051153
3668,3704280.9786653533
4212,7841964.010372585
4868,3704280.9786653533
6933,6107327.490896726
7116,4468215.975051153
8560,4756391.211184672
95,4197500.3938479675
554,5737303.163241297
822,4197500.3938479675
1193,4197500.3938479675
3214,6501216.337350737
4163,4468215.975051153
6819,4756391.211184672
8910,4197500.3938479675
2559,5063152.1532461485
2987,5063152.1532461485
4322,4468215.975051153
4913,4468215.975051153
5296,3943186.640558553
5447,3943186.640558553
8481,3943186.640558553
1710,6501216.337350737
1857,4197500.3938479675
6884,4468215.975051153
3861,3943186.640558553
5173,4756391.211184672
5509,4756391.211184672
7651,5063152.1532461485
8308,5063152.1532461485
8371,4468215.975051153
9008,4468215.975051153
210,3704280.9786653533
608,5063152.1532461485
3413,5737303.163241297
8692,6107327.490896726
2411,6920508.83183058
3192,4468215.975051153
6943,3479849.879102782
6951,4197500.3938479675
8740,6107327.490896726
8918,4468215.975051153
8975,5063152.1532461485
1160,4468215.975051153
2103,4756391.211184672
2343,5063152.1532461485
2685,5737303.163241297
3378,7841964.010372585
4306,4468215.975051153
5375,5737303.163241297
5437,3269016.3724721107
49,3943186.640558553
884,5063152.1532461485
1793,4197500.3938479675
1853,3943186.640558553
3487,6107327.490896726
4923,4468215.975051153
9071,3479849.879102782
299,3704280.9786653533
566,4468215.975051153
1416,4468215.975051153
2784,6107327.490896726
5111,3704280.9786653533
6684,3943186.640558553
8336,5389697.476283012
3478,5063152.1532461485
3609,5063152.1532461485
4237,3269016.3724721107
4368,10069281.390094347
5257,4197500.3938479675
6645,5063152.1532461485
340,6501216.337350737
598,4468215.975051153
785,3479849.879102782
1537,3704280.9786653533
3391,4197500.3938479675
3873,4756391.211184672
4311,3479849.879102782
5124,5063152.1532461485
6590,3704280.9786653533
7710,6107327.490896726
392,4197500.3938479675
843,4756391.211184672
1735,6107327.490896726
2008,3943186.640558553
3842,4756391.211184672
4128,4468215.975051153
7951,4756391.211184672
2724,3704280.9786653533
4065,4468215.975051153
4726,6107327.490896726
4816,4468215.975051153
6069,4197500.3938479675
7065,4756391.211184672
7545,4468215.975051153
8046,6107327.490896726
8765,6920508.83183058
207,4756391.211184672
747,4468215.975051153
4454,4468215.975051153
4532,5389697.476283012
5337,6501216.337350737
5519,4468215.975051153
6399,6501216.337350737
7808,4197500.3938479675
491,4756391.211184672
2145,6501216.337350737
2257,4197500.3938479675
4397,7841964.010372585
4689,5063152.1532461485
6770,6107327.490896726
7647,4468215.975051153
7743,3704280.9786653533
1726,4197500.3938479675
1796,4468215.975051153
1879,4197500.3938479675
3622,4197500.3938479675
4045,3943186.640558553
6115,5063152.1532461485
6133,4197500.3938479675
7583,6920508.83183058
7653,7366843.36887022
8838,3704280.9786653533
3974,5737303.163241297
4431,6920508.83183058
5100,3943186.640558553
7518,5389697.476283012
8581,4197500.3938479675
1759,4197500.3938479675
1896,4197500.3938479675
2566,5063152.1532461485
2755,5737303.163241297
5451,6501216.337350737
6769,4197500.3938479675
9100,4756391.211184672
3,4197500.3938479675
3155,6107327.490896726
3896,5063152.1532461485
7483,4468215.975051153
8109,5389697.476283012
1696,5389697.476283012
2127,5063152.1532461485
3174,4756391.211184672
3707,22691477.148350973
4274,4197500.3938479675
4554,6920508.83183058
5677,5389697.476283012
6936,4197500.3938479675
1495,3943186.640558553
5400,4197500.3938479675
7796,7841964.010372585
5453,3479849.879102782
7602,3704280.9786653533
8176,6501216.337350737
281,8347727.30056935
886,6107327.490896726
3021,6107327.490896726
4693,4468215.975051153
6348,4197500.3938479675
198,4756391.211184672
485,6107327.490896726
1536,6107327.490896726
2899,4468215.975051153
5189,4756391.211184672
6410,8347727.30056935
6937,5063152.1532461485
7433,8886109.520507872
9041,5389697.476283012
492,3943186.640558553
1144,4756391.211184672
1648,4468215.975051153
2597,4197500.3938479675
2944,4468215.975051153
3182,4468215.975051153
3329,6107327.490896726
